AVL,RB,B ONE,B FIVE,B TEN
9844,50,94,61,72
9757,49,97,73,74
9546,49,92,76,63
10167,45,90,65,60
9417,47,81,65,66
9499,51,85,66,55
9787,51,90,63,63
9775,53,91,59,61
9729,49,92,59,66
9544,50,90,68,67
9962,42,83,70,59
9659,47,90,59,58
9428,43,95,61,59
10058,47,81,61,64
9200,47,87,65,74
9514,52,93,67,69
9458,46,89,63,65
9449,48,81,58,55
9858,47,92,65,71
10184,47,79,60,58
9702,49,82,70,61
9678,52,82,64,61
9721,49,87,64,63
10092,47,92,68,63
9705,46,88,67,68
9230,52,85,65,62
9634,43,86,70,68
9822,47,85,60,67
9809,49,93,70,61
9645,47,77,68,66
9552,44,80,57,62
9707,46,87,72,62
9283,44,89,68,68
9195,47,91,64,69
9528,50,82,64,61
9831,48,76,61,56
9721,51,83,67,61
9663,45,96,60,65
9610,45,87,75,64
9699,44,90,69,68
9411,46,91,59,55
9221,50,89,65,67
9732,48,82,64,58
9703,46,85,60,53
9640,47,79,59,62
9132,49,88,68,66
9403,50,91,59,60
9846,46,92,64,73
10013,49,87,65,65
9486,50,84,65,62
9100,47,93,71,69
9529,48,90,63,62
9270,48,89,65,64
9346,50,87,63,59
9421,50,86,68,64
9183,45,87,69,52
9025,45,85,58,68
9790,47,96,61,67
9631,50,93,64,60
9176,48,83,67,61
9568,48,82,68,63
9121,47,92,64,68
9384,52,82,62,60
9292,47,92,65,68
9211,45,86,60,63
9280,50,86,60,59
9506,46,82,58,58
9534,47,87,66,61
9809,53,81,63,55
9677,49,90,63,63
9647,49,90,66,71
9512,49,75,57,55
9436,50,84,62,66
9191,47,82,59,63
9480,48,83,69,58
9292,45,91,65,64
9455,47,88,68,67
9253,48,104,68,61
9610,51,91,68,66
9152,48,88,69,63
9303,51,90,63,71
9786,47,84,67,67
9275,48,92,64,66
9261,49,84,63,61
9165,48,89,59,56
9237,46,92,61,70
9645,49,87,60,64
9277,51,90,62,64
9221,45,80,60,62
9408,49,81,63,68
9415,50,87,64,70
9290,48,86,63,68
8795,46,82,60,60
9695,48,84,63,57
9036,48,89,62,64
9504,52,84,64,58
9226,46,84,66,62
9497,43,83,61,62
9402,46,83,59,70
8913,48,93,65,69
9473,47,91,64,70
9488,44,84,63,62
9709,46,89,59,65
9148,48,95,56,61
8928,47,82,58,60
8876,47,81,59,59
9268,46,88,63,64
9346,44,89,62,69
9373,47,84,54,59
9069,50,87,71,61
9323,53,93,73,64
9368,48,93,61,66
9027,48,85,72,67
9063,56,94,68,66
9470,47,78,60,63
9434,50,89,67,57
9078,45,94,60,64
9359,49,92,61,56
9313,48,81,60,57
8941,49,88,59,64
9144,48,82,65,66
9159,49,85,65,59
9318,45,91,68,59
8720,46,82,63,62
9091,47,90,61,61
9367,44,97,62,60
8971,45,81,57,58
8605,50,92,66,66
9033,43,83,64,62
9409,49,83,66,56
9280,46,90,69,68
8772,49,94,64,65
9305,46,87,68,68
8819,44,86,67,59
9208,46,96,67,63
9318,46,89,65,62
8954,48,86,63,61
9327,51,89,62,65
9576,46,86,58,57
9342,45,83,64,58
8956,47,93,66,58
9410,47,90,62,68
9181,45,83,72,68
9595,48,86,63,66
8792,47,94,66,68
9334,54,84,61,66
8972,50,91,67,61
9205,48,84,64,66
8866,47,89,63,60
9219,47,88,62,63
8808,47,73,61,59
8843,48,94,66,62
9035,47,86,63,62
9164,48,81,65,62
8898,48,93,63,61
9047,44,87,58,65
8890,48,76,63,55
9251,48,92,65,68
9342,49,94,73,65
8753,47,84,61,63
9037,49,90,67,70
8886,52,81,66,68
8917,49,82,60,62
8858,46,87,62,58
8764,50,88,61,66
9086,47,83,58,58
9006,46,82,59,64
8916,48,81,59,63
9074,47,91,64,65
9163,47,85,60,58
8809,51,90,67,67
9224,46,84,64,61
9065,44,91,73,69
8862,46,91,65,70
8921,45,77,58,58
9031,43,82,65,60
8870,45,90,61,61
9153,47,86,63,58
9092,48,85,71,69
8538,47,91,67,65
8727,51,89,66,65
8719,44,88,65,59
8556,48,86,62,59
8910,51,88,61,58
8612,49,85,65,61
9026,45,80,62,61
8736,42,89,63,64
9178,47,91,63,66
9038,48,88,65,59
8582,45,86,62,59
8534,46,88,63,63
8712,47,77,62,53
9079,50,84,64,65
8849,51,91,67,62
8393,47,83,68,64
8780,48,88,72,69
8620,46,78,60,53
9003,51,89,67,63
8543,46,98,67,65
8945,48,93,72,59
9050,49,83,58,61
8583,55,97,66,71
8894,48,85,57,59
8780,49,83,61,62
8866,47,87,68,62
8635,47,87,54,53
9039,50,82,59,61
8893,50,80,64,62
8810,48,86,68,63
8696,50,83,65,67
8263,48,94,68,62
8368,44,90,57,61
8545,49,82,60,61
8589,52,87,66,70
8937,47,84,58,62
8747,46,85,62,60
8948,49,91,64,58
8384,49,86,65,65
8928,49,81,63,61
8938,45,102,67,64
8901,49,93,72,71
8586,51,86,68,63
8945,48,89,70,63
8825,50,88,56,62
8731,49,81,60,54
8614,48,87,63,63
8255,48,81,59,59
8287,48,84,64,62
8512,47,81,67,59
8706,48,94,63,67
8331,49,94,65,71
8757,48,82,61,56
8685,45,90,62,66
8674,47,82,63,58
9047,52,83,61,64
8519,46,82,60,64
8842,48,88,61,59
8651,47,85,67,63
8597,45,84,63,60
8643,51,86,64,64
8677,48,85,64,61
8904,46,94,69,70
8793,47,90,72,59
8985,54,90,60,64
8771,44,86,68,62
8381,49,82,58,62
8419,48,90,65,66
8785,46,82,65,55
8549,48,85,63,64
8880,47,82,64,60
8419,47,83,61,61
8846,49,86,70,58
8806,48,81,58,60
8366,45,79,61,63
8734,45,88,72,67
8693,50,84,67,61
8557,47,81,58,55
8344,42,90,60,61
8693,47,92,63,61
8597,49,79,62,56
8732,45,88,60,60
8477,46,87,63,63
8565,46,85,65,60
8168,46,88,59,64
8424,51,80,58,58
8028,47,88,69,64
8539,46,84,61,63
8434,47,83,60,56
8096,47,84,63,65
8377,54,87,66,64
8226,49,93,65,59
8799,49,90,71,74
8714,53,80,57,59
8121,50,87,58,58
8392,51,88,66,62
8125,50,84,68,64
8194,44,87,64,63
8295,50,92,65,60
8615,50,80,54,56
8648,42,84,64,57
8227,47,91,69,66
8132,46,88,66,63
8582,52,87,65,63
8342,42,86,62,64
8204,50,80,68,65
8529,48,82,59,57
7998,46,88,59,57
8146,49,85,62,67
7973,46,90,66,67
8337,46,79,59,60
8069,49,83,69,60
8388,45,90,62,63
8442,46,97,73,66
8004,47,88,66,66
8353,47,86,66,68
8238,51,87,65,63
8281,49,88,66,63
8006,46,91,62,54
8271,49,88,58,53
7974,50,84,59,61
8349,47,87,66,64
8335,44,78,56,62
8414,50,93,63,59
7980,44,82,57,54
7954,49,89,59,61
8432,50,87,59,68
7927,46,88,59,57
7978,50,91,65,63
8267,51,90,64,58
8141,49,85,65,65
8574,46,97,69,65
8222,48,85,66,65
8204,45,86,63,60
8233,44,80,62,61
8079,47,90,57,67
8133,49,87,62,59
8008,50,96,72,81
7851,50,88,66,68
8290,49,88,66,62
8094,47,94,66,70
8563,47,93,64,66
8079,48,83,63,60
8476,46,80,64,56
8608,50,81,61,58
8420,48,88,64,69
8347,51,84,59,59
8300,48,79,56,57
8093,51,88,67,66
7869,47,86,65,60
8401,53,88,66,58
7774,49,83,67,65
8189,49,90,63,60
8346,45,91,65,62
7911,47,90,69,63
8297,47,97,69,75
7619,43,97,67,60
8210,48,100,68,63
8071,46,82,70,71
8101,45,86,65,56
8515,46,83,59,62
8192,45,89,64,61
8036,46,93,58,55
8040,48,87,65,62
8303,51,82,63,60
7916,45,93,64,63
7749,50,82,56,65
8019,47,95,61,60
7839,46,89,60,60
8145,48,86,67,64
8238,54,79,65,56
7900,49,86,64,63
7609,46,89,61,70
8334,45,84,62,58
8122,44,84,69,59
8284,46,88,61,62
8219,48,89,64,64
8077,49,90,77,71
8229,49,80,62,52
7897,46,88,66,58
7803,49,91,63,65
7767,50,83,62,67
7871,48,84,61,58
8133,46,80,61,57
7810,43,96,67,60
8268,45,81,61,62
7775,47,85,58,53
7920,51,86,58,53
8111,50,87,69,66
8191,47,96,66,72
7842,53,89,61,65
7835,42,86,64,67
7860,46,85,65,71
8312,48,84,64,57
7909,42,95,67,61
8158,46,88,61,57
8111,48,84,61,62
7690,49,81,66,56
8362,45,93,69,66
7625,44,84,64,64
8002,48,82,67,62
7811,47,92,69,61
8051,46,83,57,57
7771,46,83,62,57
7933,46,79,65,59
8050,44,80,66,59
7554,49,81,63,57
7788,49,84,60,54
7741,52,93,73,62
7988,46,83,65,58
8245,46,92,64,70
7594,48,90,63,58
7914,45,84,59,61
7786,45,90,70,66
7731,48,86,66,61
7929,50,91,69,69
8095,47,90,61,62
8123,44,93,65,60
7537,49,85,61,72
7875,46,85,61,59
7914,43,91,63,66
8029,49,80,56,55
8060,47,83,64,63
7633,44,97,62,59
7797,49,85,54,56
7809,51,79,61,65
7670,43,98,68,62
7962,43,88,64,59
7416,50,87,59,70
8103,49,82,59,61
7873,45,80,60,57
8188,47,87,65,59
7863,53,80,60,53
8028,48,85,64,69
8058,46,80,60,64
7873,47,83,63,65
7369,52,87,75,65
7704,44,83,59,54
7595,48,89,61,65
7523,47,82,62,56
7611,49,82,63,59
7627,46,82,59,62
7830,44,88,58,54
7807,45,87,60,58
7590,46,80,67,61
7631,45,87,63,68
7775,48,85,60,60
7763,53,87,63,67
8035,43,91,57,59
7401,49,78,58,59
7397,49,80,61,61
7616,48,83,57,55
7897,51,87,57,62
7669,47,85,64,62
7443,46,88,67,72
7550,45,92,64,71
7518,48,90,58,71
7401,47,87,74,64
7688,47,90,73,59
7899,47,86,61,63
7824,48,85,60,56
7855,44,85,60,63
7920,48,89,61,61
7802,45,90,63,69
7413,46,89,57,63
7772,49,80,59,62
7323,46,80,69,57
7440,49,88,67,71
7785,47,80,59,57
7674,45,86,64,64
7771,47,87,62,63
7691,46,83,64,62
7374,46,85,58,64
7689,48,93,64,63
7775,44,89,62,58
7892,46,84,64,58
7356,50,90,63,61
7497,48,78,57,56
7688,51,83,59,55
7428,50,84,59,72
7417,49,87,63,61
7684,50,90,61,72
7892,49,83,55,70
7661,49,93,66,71
7396,51,81,63,68
7234,45,85,72,68
7339,46,76,58,53
7326,47,89,62,66
7417,50,88,62,57
7663,45,92,65,60
7500,48,83,62,57
7547,46,91,64,73
7561,44,88,59,60
7227,46,94,63,62
7344,48,82,64,60
7710,50,85,61,71
7592,46,90,66,57
7552,45,90,70,70
7659,45,83,64,59
7616,46,80,60,63
7158,45,79,61,59
7272,51,88,60,62
7075,49,83,58,59
7411,46,83,63,63
7195,47,91,64,67
7488,50,88,65,71
7452,49,90,69,62
7503,46,83,55,59
7704,47,87,57,56
7481,50,89,60,58
7400,44,96,60,65
7540,47,79,60,57
7801,51,83,60,59
7312,47,87,64,65
7405,50,86,69,64
7339,49,81,65,56
7419,45,84,60,67
7281,44,93,61,63
7293,44,95,57,57
7294,46,93,69,65
7295,51,83,62,63
7609,50,80,59,59
7420,46,95,59,61
7701,47,93,65,67
7208,48,94,62,62
7298,48,89,62,64
7440,46,86,63,61
7674,46,87,58,60
7393,44,86,61,64
7370,49,79,58,54
7577,44,90,60,55
7443,44,81,62,56
7188,47,88,64,60
7246,46,83,58,58
7542,47,86,59,56
7490,50,90,64,58
7171,50,84,64,57
7305,52,84,67,57
7424,45,90,65,66
7289,44,85,59,63
7244,49,94,60,69
7152,44,79,57,59
7240,50,91,58,61
7264,48,90,65,58
7119,43,81,65,67
7344,43,89,65,64
7242,45,78,60,59
7337,46,92,62,75
7315,49,92,59,58
7543,43,92,65,58
7496,46,87,58,56
7383,46,82,54,54
7413,47,89,60,61
7348,47,97,67,66
7228,45,81,61,58
7317,46,86,59,69
7426,45,85,64,63
7276,49,86,63,61
7057,46,94,60,64
7047,48,97,56,63
7127,47,83,61,66
7326,43,79,61,66
6909,45,80,62,60
7251,48,84,60,63
7312,47,90,63,62
7169,48,83,56,57
7064,50,85,72,65
7281,50,86,64,70
6977,48,88,62,61
7002,47,84,57,62
7079,46,81,60,54
7381,49,94,64,76
7081,48,86,58,68
7130,49,82,61,64
6921,43,86,63,63
7099,47,93,63,59
6968,47,85,61,60
7138,46,83,66,53
6911,42,89,62,64
6948,49,82,58,52
7181,45,85,66,56
7068,51,85,60,56
7062,44,88,63,61
6769,48,84,63,57
7123,46,86,60,65
7258,44,88,62,58
7033,49,80,63,57
7127,44,83,63,59
7366,41,87,63,61
7188,45,83,65,58
7003,48,87,67,57
7256,46,82,59,64
6786,43,88,61,63
7272,50,78,58,52
7011,45,80,61,57
7082,45,88,61,60
7150,45,87,62,59
6893,47,86,59,60
6742,48,87,59,58
7008,48,86,67,59
6887,51,82,59,64
7111,47,83,57,57
6891,48,84,61,62
6670,48,86,57,55
7341,46,88,67,69
7330,45,83,64,64
6948,46,79,62,55
7011,51,97,68,62
7019,45,86,66,63
7099,50,89,57,63
6907,43,91,61,62
6755,48,89,59,74
6694,47,86,63,60
6963,50,95,58,58
7026,48,94,66,70
6851,45,85,61,63
6751,47,82,61,67
6677,43,86,64,73
6920,51,84,61,61
6974,47,89,69,59
7045,51,86,55,60
6949,48,83,60,55
6980,48,94,64,67
6868,47,81,58,59
7102,47,87,67,66
6798,45,89,65,63
7053,43,83,62,61
7061,52,81,64,59
7189,44,95,58,62
6965,45,84,61,62
6670,48,83,60,67
6752,46,88,62,63
6860,49,82,70,71
6995,49,84,69,60
6880,47,85,60,65
6619,47,96,62,61
7087,48,84,55,59
7013,49,95,60,61
6863,48,82,56,51
6693,47,90,66,63
6837,49,87,63,64
6743,48,87,59,68
6667,48,80,63,63
6932,47,87,63,58
6824,48,85,64,59
6975,45,86,64,64
7080,48,80,60,53
6745,46,82,67,65
6919,47,90,62,63
6716,46,82,66,56
6668,45,81,58,55
6995,42,83,60,53
6939,46,92,58,65
6923,47,83,56,64
6774,45,88,59,56
6570,47,87,60,67
6840,49,84,64,69
7079,47,83,68,64
6585,50,82,58,70
6476,44,79,69,66
6969,44,81,57,59
6697,45,84,60,54
7033,48,85,65,57
6782,42,98,67,67
6689,48,84,60,62
6564,45,85,62,57
6720,44,83,69,59
6756,47,93,64,69
6803,45,87,65,71
6779,46,84,62,57
6542,46,91,69,59
6467,47,86,72,68
6782,48,85,62,62
6720,48,85,61,70
6962,46,83,62,56
6973,50,82,59,55
6501,50,79,59,61
6531,46,84,62,64
6521,45,88,65,57
6957,44,85,58,58
6744,49,82,55,57
6641,51,89,58,60
6557,51,94,62,65
6539,45,90,61,63
6561,47,87,60,62
6575,46,92,63,64
6670,45,79,57,55
6740,42,79,57,55
6527,47,76,54,54
6245,48,84,59,64
6702,45,90,70,62
6652,44,85,61,63
6633,48,82,55,63
6648,43,82,64,58
6594,46,91,62,67
6649,47,82,60,61
6501,47,89,60,64
6534,49,91,68,67
6531,44,83,66,60
6613,46,85,57,62
6408,41,80,67,58
6341,44,85,58,53
6537,48,86,66,70
6630,47,90,58,62
6540,45,79,66,64
6728,45,78,53,53
6484,51,82,59,57
6695,45,83,58,57
6624,43,79,70,66
6226,46,87,64,71
6466,47,83,67,60
6540,47,81,63,62
6641,50,78,58,68
6740,45,79,60,57
6367,46,85,67,61
6803,41,81,60,62
6363,45,85,62,58
6547,47,82,58,57
6449,52,80,68,65
6532,44,87,68,67
6686,44,81,58,53
6530,47,83,62,63
6630,47,77,65,55
6532,49,80,64,62
6658,49,86,61,58
6308,42,92,67,68
6335,52,87,66,62
6399,43,86,67,63
6513,48,86,68,66
6637,46,83,61,58
6369,46,86,61,66
6510,47,80,57,60
6522,47,90,66,55
6341,47,85,67,64
6108,41,88,60,59
6421,48,88,58,54
6310,45,85,59,55
6421,49,87,64,62
6320,45,83,55,55
6683,46,86,56,59
6543,46,82,69,56
6515,46,88,64,64
6437,46,90,68,60
6573,48,84,62,62
6432,47,89,58,64
6478,46,90,62,68
6398,47,89,65,65
6280,45,88,68,58
6562,47,83,59,60
6359,47,83,64,67
6059,45,81,56,58
6195,53,75,55,52
6363,51,91,70,65
6689,46,87,61,62
6483,46,80,59,55
6581,41,86,67,57
6205,51,77,52,54
6384,46,89,66,60
6368,46,95,64,61
6167,45,80,56,60
6633,49,89,58,56
6406,44,85,69,57
6487,48,79,56,54
6131,45,84,61,60
6097,46,78,72,64
6345,49,96,65,68
6168,46,96,60,61
6146,51,78,61,60
6453,48,95,71,69
6581,47,83,54,53
6371,48,86,59,56
6228,45,88,63,57
6003,47,93,65,66
6102,46,81,60,65
6379,47,88,61,65
6366,46,88,60,63
6309,44,92,62,63
6343,50,84,62,59
6247,47,85,65,57
6193,43,89,61,60
6214,45,89,61,57
6309,45,89,65,60
6166,44,82,65,58
6252,49,79,65,58
6172,48,83,62,64
6030,50,89,65,61
6234,46,76,59,60
6081,43,96,68,67
6086,45,85,66,65
6138,45,83,67,59
6103,45,84,63,60
6263,48,86,68,58
6059,44,80,58,55
5788,46,78,59,63
6221,45,81,58,61
5904,44,89,62,59
6246,46,91,61,55
6087,44,88,63,61
5998,47,86,62,68
5932,44,96,61,63
6109,48,85,60,53
5857,44,79,58,62
6097,45,92,67,61
6302,45,84,63,57
6097,45,79,60,60
6211,45,88,61,60
5921,47,81,62,59
6040,48,93,62,63
6116,46,84,59,61
6127,47,84,55,60
6055,45,86,71,61
6077,45,76,59,58
5707,46,83,65,65
5882,45,86,67,65
5910,42,81,60,65
6119,46,90,68,71
6075,45,85,65,71
5898,43,79,63,58
5838,46,86,65,63
6091,45,105,64,76
6104,45,81,61,58
6034,46,76,61,62
6171,47,89,68,59
6337,46,82,63,58
6261,44,78,59,53
6120,47,85,65,59
6106,46,91,64,67
6184,48,84,64,64
6015,44,82,62,67
5944,48,79,65,60
6013,45,92,62,64
5783,46,80,63,62
6041,39,90,64,55
6036,48,80,61,62
6085,48,92,62,63
6073,49,83,65,56
5981,49,84,64,61
6106,44,86,67,66
6114,47,80,61,63
5751,45,82,61,62
6122,42,81,63,59
5963,45,79,58,53
5754,49,87,64,57
5656,50,81,59,57
5947,45,83,61,62
5820,46,85,62,56
6076,48,83,63,56
5985,50,86,63,64
6000,47,83,61,57
5959,48,79,60,68
6051,43,84,60,56
5805,45,86,58,56
5984,44,84,59,67
6021,48,88,65,62
5858,48,78,54,58
5890,47,84,62,56
5563,46,80,61,63
5952,47,85,66,57
5740,48,88,57,58
5866,44,81,58,64
5870,48,82,62,59
5975,46,89,63,60
5954,47,84,54,57
5802,43,80,58,56
5636,47,83,61,56
5663,43,82,65,60
6142,46,83,66,63
5809,42,83,64,59
5970,42,79,58,57
5745,49,84,55,55
5794,50,82,58,61
5815,46,84,74,61
5871,48,92,64,58
5795,46,79,58,57
5642,44,82,66,63
5490,48,79,61,62
5723,43,84,63,59
5748,45,90,64,59
5921,46,85,61,60
5624,41,91,64,61
5871,46,76,60,54
5759,47,85,65,60
5575,48,91,67,66
5664,47,78,59,59
5799,45,82,60,63
5781,48,89,63,59
5864,47,80,55,55
5850,45,89,61,56
5701,50,82,68,61
6069,46,84,64,59
5796,47,89,64,67
5722,47,87,68,68
5612,49,90,66,62
5792,48,81,60,67
5825,43,91,63,61
5803,50,84,63,58
5801,46,85,62,59
5942,49,87,65,66
5776,45,94,67,69
5671,46,93,62,58
5778,43,91,64,68
5847,49,82,60,56
5535,46,85,65,55
5587,46,85,59,64
5605,45,82,70,62
5834,46,90,67,66
5474,50,79,59,54
5715,48,86,63,64
5860,45,86,65,58
5735,45,89,60,55
5772,49,85,59,62
5715,48,87,66,71
5889,44,95,60,62
5343,45,89,72,65
5482,45,91,66,63
5791,42,86,64,69
5680,42,89,65,62
5767,47,80,70,57
5488,49,85,57,63
5653,44,86,75,63
5543,44,83,61,59
5526,45,82,56,57
5576,46,87,69,64
5747,51,88,65,67
5797,44,77,63,61
5532,44,83,58,55
5342,44,98,57,58
5543,49,80,61,61
5585,46,86,64,71
5646,41,90,65,60
5642,46,85,65,61
5434,49,91,59,71
5662,46,86,61,58
5571,44,82,63,60
5492,49,84,62,61
5493,45,87,63,67
5659,46,87,60,65
5687,41,76,55,61
5659,43,88,62,55
5651,48,82,60,53
5372,49,88,60,60
5373,44,84,61,58
5375,49,88,71,60
5476,44,84,69,61
5583,48,88,65,68
5613,47,78,64,57
5521,50,84,60,54
5572,46,79,60,54
5381,48,85,60,59
5454,45,85,63,58
5626,43,88,58,56
5437,47,84,58,66
5445,46,83,60,56
5535,46,89,68,65
5602,50,84,64,61
5451,46,83,61,57
5398,48,87,63,56
5207,43,103,63,69
5426,47,83,60,59
5374,50,79,60,63
5484,48,82,68,55
5454,46,82,65,62
5588,44,77,59,65
5409,49,80,62,62
5703,44,86,63,61
5417,45,96,66,67
5628,45,92,66,62
5556,42,83,58,56
5521,41,88,73,61
5443,45,82,67,64
5421,45,90,64,60
5451,45,78,56,57
5476,44,85,64,64
5407,42,84,56,62
5177,45,84,62,67
5270,49,82,65,63
5327,44,78,64,60
5489,44,81,57,52
5608,45,82,64,58
5598,48,91,63,68
5490,44,81,60,56
5475,45,81,60,59
5177,45,95,61,56
5289,48,78,64,57
5566,43,82,72,67
5280,47,86,57,56
5420,45,86,65,69
5161,44,83,69,61
5141,46,84,60,66
5180,46,83,60,60
5216,46,85,58,60
5158,47,85,62,62
5300,48,77,65,72
5297,45,84,57,54
5251,43,85,63,64
5142,49,76,64,58
5225,47,81,62,60
5177,44,90,66,61
5209,45,86,62,56
5490,45,80,61,66
5256,47,80,67,54
5248,46,82,58,61
5522,47,73,55,54
5298,41,82,63,56
5276,43,80,59,60
5363,44,80,58,59
5256,46,87,58,60
5157,44,78,66,68
5198,45,81,60,62
5155,46,82,63,62
5362,44,88,61,66
5332,55,81,67,65
5193,47,88,63,56
5168,47,90,62,59
5229,49,77,62,55
5115,45,82,61,62
5447,43,88,63,60
5430,45,73,58,56
5082,48,81,63,60
5449,46,79,58,63
5296,46,86,66,54
5289,44,85,58,54
5168,49,77,63,63
5383,44,89,60,58
5037,49,89,61,59
5180,44,81,57,58
5228,44,78,58,59
5217,46,84,65,59
5240,44,77,62,63
5360,47,89,67,62
5038,48,86,67,72
5301,46,87,66,59
5424,45,81,59,53
5264,44,82,59,69
5232,49,79,60,55
5006,47,84,56,55
4977,47,82,61,63
5128,46,90,62,63
5239,42,83,65,56
5168,44,71,62,55
5026,42,93,66,61
5283,45,77,64,61
5295,48,80,61,58
4896,46,87,60,64
5279,45,84,62,59
4927,48,81,64,61
5082,45,80,61,54
4949,44,83,68,64
4975,42,80,59,61
5001,45,80,59,66
4894,45,78,62,64
5134,46,81,60,60
5278,47,86,63,58
5059,44,74,60,56
5024,49,85,66,61
5027,46,77,61,53
5101,45,80,58,56
4938,44,75,70,59
5044,46,82,64,67
5063,46,86,66,58
4890,45,80,62,58
4941,46,77,62,70
4967,44,89,63,54
4927,45,77,70,59
5154,45,85,59,55
5018,45,72,56,54
5069,43,77,60,52
5019,46,79,56,55
5059,46,85,65,62
4897,44,74,59,61
5028,46,81,61,71
4994,46,82,64,63
5066,47,84,61,65
4928,47,88,66,70
5148,45,83,62,60
4982,49,88,59,54
5110,41,83,57,60
5020,44,76,55,50
4827,48,78,58,69
4937,42,77,58,57
5005,47,74,63,56
4858,45,79,65,56
4797,44,78,57,76
4999,42,87,66,59
4930,49,86,62,63
5164,41,87,70,63
4941,46,74,67,64
4794,44,81,60,59
5040,41,80,57,55
4993,46,83,63,63
4833,46,80,55,51
4872,44,86,53,59
4823,49,83,62,59
4796,46,81,60,57
4719,45,82,63,61
4671,42,85,61,56
4757,44,91,68,64
4891,45,83,64,57
4946,45,83,57,56
4756,47,82,61,56
4836,43,76,58,52
4861,46,80,57,55
4827,45,85,58,67
4920,44,80,58,56
4893,44,86,59,65
4970,48,75,55,54
4934,47,91,65,61
4693,48,78,65,63
4742,50,74,64,64
4820,48,76,58,56
4739,48,77,59,58
4938,43,85,66,65
4741,46,74,57,59
4791,45,82,58,54
4775,42,79,59,59
4895,45,82,65,64
4848,46,77,59,58
4637,47,82,62,69
4885,47,81,59,57
4809,50,82,62,71
4858,44,83,65,65
4800,43,81,61,60
4626,42,86,63,57
4744,44,84,59,58
4728,44,75,58,53
4924,45,89,64,62
4897,47,89,65,62
4742,48,82,68,59
4854,50,76,59,59
4911,47,77,60,62
4723,47,95,60,70
4770,47,76,61,55
4855,49,78,68,55
4685,45,77,57,53
4620,46,80,63,64
4712,45,80,64,62
4706,46,78,59,62
4947,45,81,66,68
4470,48,85,65,62
4826,48,87,62,61
4543,46,90,55,57
4870,47,80,62,59
4637,43,85,60,55
4785,47,79,65,59
4795,42,85,64,64
4707,45,89,65,59
4655,44,88,59,57
4607,45,84,63,59
4836,45,76,60,54
4786,49,83,69,59
4854,46,87,64,61
4720,45,73,53,50
4768,47,80,56,52
4829,46,73,57,53
4652,45,84,62,58
4652,43,92,61,58
4627,45,71,54,50
4775,49,82,59,61
4490,49,86,64,67
4860,51,89,64,67
4659,49,91,64,62
4759,42,80,62,64
4815,45,77,59,59
4473,44,84,64,69
4664,46,87,61,62
4593,47,76,54,60
4796,42,77,61,58
4324,41,77,57,61
4617,42,84,56,58
4520,44,81,59,62
4582,47,86,59,63
4608,45,87,57,61
4568,47,87,68,54
4580,46,83,65,63
4455,50,79,53,54
4747,45,76,59,59
4615,49,76,65,59
4567,44,80,62,60
4652,45,77,57,56
4419,48,90,66,66
4736,45,88,62,62
4575,47,82,68,58
4799,42,86,62,61
4685,44,77,66,54
4597,48,88,57,63
4534,51,77,60,54
4410,42,75,59,61
4563,44,92,66,62
4469,47,73,55,53
4422,45,77,57,55
4428,42,81,63,56
4663,47,83,60,55
4414,48,82,59,60
4494,47,80,62,60
4513,47,75,61,54
4332,44,79,66,63
4560,45,79,60,59
4684,41,81,65,60
4478,46,79,63,64
4603,45,78,59,58
4431,45,83,54,62
4297,44,80,54,57
4447,46,81,60,59
4482,48,82,61,62
4365,44,77,56,55
4450,46,84,64,64
4285,44,78,62,58
4397,41,89,68,59
4436,46,73,58,61
4550,44,89,58,61
4408,44,90,63,61
4449,45,81,67,68
4358,47,89,64,64
4551,45,86,59,63
4662,45,78,58,58
4490,44,85,59,59
4427,51,75,63,54
4399,47,80,65,66
4420,45,86,64,77
4404,46,77,58,65
4393,45,77,62,61
4287,44,77,69,53
4433,43,73,59,62
4436,50,83,62,62
4501,39,84,73,56
4350,44,81,56,63
4381,47,82,61,60
4492,47,76,55,59
4249,46,79,56,46
4470,44,86,66,62
4236,45,83,61,57
4341,45,81,63,62
4454,43,83,65,59
4440,47,77,58,59
4372,46,85,57,58
4313,45,73,57,56
4223,42,84,55,58
4393,43,76,59,59
4200,50,87,63,62
4316,41,78,62,56
4328,43,84,62,59
4212,45,78,61,53
4282,45,82,60,54
4144,44,85,69,66
4180,42,81,61,65
4372,44,73,56,53
4260,46,80,54,58
4051,46,83,60,67
4300,45,85,59,63
4160,46,84,61,56
4247,47,83,63,60
4251,51,83,60,59
4206,44,81,63,62
4117,41,76,63,58
4176,48,88,70,65
4292,47,78,58,55
4018,41,76,63,55
4187,44,94,78,64
4258,49,79,59,51
4152,48,85,59,54
4295,46,76,61,66
4100,41,88,62,56
4082,40,90,62,58
4121,45,79,64,61
4186,46,83,65,59
4045,40,84,60,55
4230,44,82,58,50
4114,46,83,59,64
4302,41,81,56,58
4175,43,95,68,62
4274,43,78,55,56
4051,47,79,64,57
4127,48,83,61,61
4256,46,80,59,56
4052,45,91,70,63
4269,44,84,64,61
4324,43,82,57,62
4303,43,76,68,60
4074,46,80,55,57
4185,49,88,65,59
4018,49,74,53,47
4172,44,78,58,63
4136,48,82,62,59
4052,46,71,55,55
4144,44,77,60,53
4143,43,81,64,67
4062,42,86,72,65
3928,43,87,67,66
4191,46,82,58,54
4141,44,82,59,54
4129,43,97,60,53
